Field ID,Acreage,State,County,2024 Winter Crop,2024 Cash Crop,2024 Tillage,2023 Winter Crop,2023 Cash Crop,2023 Tillage,2022 Winter Crop,2022 Cash Crop,2022 Tillage,2021 Winter Crop,2021 Cash Crop,2021 Tillage,2020 Winter Crop,2020 Cash Crop,2020 Tillage,2019 Winter Crop,2019 Cash Crop,2019 Tillage,2018 Winter Crop,2018 Cash Crop,2018 Tillage,2017 Winter Crop,2017 Cash Crop,2017 Tillage
mppf.sp.a_andersons.u20240325151524305_GV1hrWGUg1kz16,16.4945821,IN,Carroll,No,Corn,No Till,No,Soybeans,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Soybeans,No Till,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,,Corn,Conservation Tillage
mppf.sp.a_andersons.u20240325151524305_GV1hrWGUg1kz20,78.2616806,IN,Carroll,No,Corn,No Till,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage
mppf.sp.a_andersons.u20240325151524305_GV1hrWGUg1kz21,54.0297808,IN,Carroll,No,Soybeans,No Till,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Soybeans,No Till,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage
mppf.sp.a_andersons.u20240401183743744_b6iqf9zZBGoz8,492.7859553,IN,White,No,Soybeans,No Till,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage
mppf.sp.a_andersons.u20240306125436855_LSLSMTc-Rq8z8,34.2305503,IN,Fulton,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage
mppf.sp.a_andersons.u20240306125436855_LSLSMTc-Rq8z7,65.54733,IN,Fulton,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage
mppf.sp.a_andersons.u20240306125436855_LSLSMTc-Rq8z6,18.7469688,IN,Fulton,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage
mppf.sp.a_andersons.u20240313131649371_CsGUSNZKsDcz82,37.3036276,MI,Bay,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,,Corn,
mppf.sp.a_andersons.20240319130226259_wZhvw7B416Iz,60.6868173,IN,Delaware,No,Corn,No Till,No,Soybeans,No Till,No,Corn,No Till,No,Soybeans,No Till,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,,Soybeans,Conservation Tillage
mppf.sp.a_andersons.20240319130141372_NmNgr-cVAp8z,19.7579705,IN,Delaware,No,Corn,No Till,No,Soybeans,No Till,No,Corn,No Till,No,Soybeans,No Till,No,Corn,Conservation Tillage,No,Soybeans,,No,Corn,Conservation Tillage,,Soybeans,Conservation Tillage
mppf.sp.a_andersons.20240124152336947_7TBetcP_26Yz,6.8746165,OH,Clinton,Yes,Corn,No Till,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,Yes,Corn,Conservation Tillage,Yes,Pasture,Conservation Tillage,No,Soybeans,Conservation Tillage,,Corn,Conservation Tillage
mppf.sp.a_andersons.20240124152406026_AeLpc9MwkEkz,3.6507647,OH,Clinton,Yes,Corn,Conservation Tillage,Yes,Soybeans,Conservation Tillage,Yes,Corn,Conservation Tillage,No,Corn,Conservation Tillage,Yes,Corn,Conservation Tillage,Yes,Developedopenspace,Conservation Tillage,Yes,Soybeans,Conservation Tillage,,Soybeans,Conservation Tillage
mppf.sp.a_andersons.u20241203182450856_tPtNf1PbEAUz21,97.6519217,IN,Carroll,No,Corn,No Till,No,Soybeans,No Till,No,Corn,No Till,No,Soybeans,No Till,No,Corn,Conventional Tillage,No,Soybeans,No Till,No,Corn,No Till,No,Soybeans,No Till
mppf.sp.a_andersons.u20240313134536444_GX4QHVsHHbIz46,60.2826448,MI,Lapeer,Yes,Soybeans,No Till,No,Corn,No Till,No,Soybeans,No Till,No,Corn,No Till,No,Soybeans,No Till,No,Corn,Conservation Tillage,No,Soybeans,Conventional Tillage,No,Corn,Conservation Tillage
mppf.sp.a_andersons.20240309150715950_PRIJe3pCDmYz,10.0702854,MI,Lapeer,No,Corn,Conservation Tillage,No,Soybeans,Conventional Tillage,No,Fallow,Conventional Tillage,No,Other,Conventional Tillage,No,Other,Conservation Tillage,No,Fallow,Conservation Tillage,No,Corn,Conventional Tillage,,Fallow,Conservation Tillage
mppf.sp.a_andersons.20240309150307539_EgHfX8JdGI4z,8.4912325,MI,Lapeer,No,Corn,Conservation Tillage,No,Soybeans,Conventional Tillage,No,Corn,Conventional Tillage,No,Rye,Conventional Tillage,No,Other,Conservation Tillage,No,Fallow,Conservation Tillage,No,Soybeans,Conventional Tillage,,Corn,Conservation Tillage
mppf.sp.a_andersons.20240309150533623_dnS9MI6MJuUz,5.1381362,MI,Lapeer,No,Corn,Conservation Tillage,No,Soybeans,Conventional Tillage,No,Fallow,Conventional Tillage,No,Other,Conventional Tillage,No,Other,Conservation Tillage,No,Fallow,Conservation Tillage,No,Soybeans,Conventional Tillage,,Fallow,Conservation Tillage
mppf.sp.a_andersons.20240309150435778_wwzUYtUjdvMz,4.5179983,MI,Lapeer,No,Corn,Conservation Tillage,No,Soybeans,Conventional Tillage,No,Corn,Conventional Tillage,No,Other,Conventional Tillage,No,Other,Conservation Tillage,No,Fallow,Conservation Tillage,No,Corn,Conventional Tillage,,Fallow,Conservation Tillage
mppf.sp.a_andersons.20240403191912179_ve35Lgmt95Ez,37.3183707,MI,Lenawee,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Fallow,Conventional Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage
mppf.sp.a_andersons.20240314202418078_tPqIW5QkJbEz,18.97404,MI,Genesee,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Soybeans,Conventional Tillage,,Soybeans,Conservation Tillage
mppf.sp.a_andersons.20240325185122706_JHz_06p3jQ8z,72.9186607,OH,Williams,No,Soybeans,No Till,No,Corn,Conservation Tillage,No,Winterwheat,No Till,No,Soybeans,No Till,No,Corn,Conservation Tillage,Yes,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,,Soybeans,Conservation Tillage
mppf.sp.a_andersons.u20240227155204957_9ap6QQeu1Nkz131,13.3875041,OH,Harrison,No,Soybeans,No Till,Yes,Corn,No Till,No,Soybeans,Conservation Tillage,Yes,Corn,No Till,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,Yes,Nomajority,Conservation Tillage,,Corn,
mppf.sp.a_andersons.u20240227155204957_9ap6QQeu1Nkz132,97.2778329,OH,Harrison,No,Soybeans,No Till,Yes,Corn,No Till,No,Soybeans,Conservation Tillage,Yes,Corn,No Till,No,Soybeans,Conservation Tillage,Yes,Corn,Conservation Tillage,Yes,,Conservation Tillage,,Soybeans,
mppf.sp.a_andersons.u20240227155204957_9ap6QQeu1Nkz133,13.4268399,OH,Harrison,No,Fallow,No Till,No,Corn,Conservation Tillage,No,Corn,No Till,No,Pasture,No Till,No,Haygrass,No Till,Yes,Alfalfa,No Till,Yes,Pasture,No Till,,Pasture,
mppf.sp.a_andersons.20240124150403899_1oscCB2gaQkz,51.4648396,OH,Clinton,Yes,Soybeans,No Till,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,Yes,Corn,Conservation Tillage,Yes,Soybeans,Conservation Tillage,No,Soybeans,Conservation Tillage,,Corn,Conservation Tillage
mppf.sp.a_andersons.20240312191422750_k5NqoAl86Osz,6.4451647,MI,Genesee,No,Alfalfa,Conservation Tillage,No,Alfalfa,Conservation Tillage,No,Alfalfa,Conservation Tillage,No,Alfalfa,Conservation Tillage,No,Alfalfa,Conservation Tillage,Yes,Fallow,Conservation Tillage,No,Soybeans,Conventional Tillage,No,Soybeans,Conservation Tillage
mppf.sp.a_andersons.u20240326114318457_oPiYPUnAk-kz181,56.0514143,IL,Kankakee,No,Soybeans,Conservation Tillage,No,Corn,Conventional Tillage,No,Corn,Conventional Tillage,No,Corn,Conventional Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,,Corn,
mppf.sp.a_andersons.u20240326114318457_oPiYPUnAk-kz17,41.6653625,IL,Kankakee,No,Soybeans,Conservation Tillage,No,Corn,Conventional Tillage,No,Corn,Conventional Tillage,No,Corn,Conventional Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,,Corn,
mppf.sp.a_andersons.u20240326114318457_oPiYPUnAk-kz99,30.6604898,IL,Kankakee,No,Soybeans,Conservation Tillage,No,Corn,Conventional Tillage,No,Corn,Conventional Tillage,No,Corn,Conventional Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,,Corn,
mppf.sp.a_andersons.u20240326114318457_oPiYPUnAk-kz127,68.7232588,IL,Kankakee,No,Soybeans,Conservation Tillage,No,Corn,Conventional Tillage,No,Corn,Conventional Tillage,No,Corn,Conventional Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,,Corn,
mppf.sp.a_andersons.u20240326114318457_oPiYPUnAk-kz29,22.2064232,IL,Kankakee,No,Soybeans,Conservation Tillage,No,Corn,Conventional Tillage,No,Corn,Conventional Tillage,No,Corn,Conventional Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,,Corn,
mppf.sp.a_andersons.u20240302184925540_JWrXwi6u6iIz33,15.823037,OH,Harrison,Yes,Corn,No Till,Yes,Winterwheat,No Till,No,Soybeans,Conservation Tillage,Yes,Corn,No Till,Yes,Winterwheat,No Till,No,Soybeans,Conservation Tillage,Yes,Corn,Conservation Tillage,,Soybeans,
mppf.sp.a_andersons.20240229180725665_mITYC6kFNyUz,61.6554188,OH,Harrison,No,Soybeans,No Till,Yes,Corn,No Till,Yes,Soybeans,No Till,Yes,Cerealrye,No Till,No,Pasture,Conventional Tillage,Yes,Corn,Conservation Tillage,Yes,Nomajority,Conservation Tillage,,Pasture,
mppf.sp.a_andersons.u20240302184925540_JWrXwi6u6iIz34,53.1165635,OH,Harrison,No,Soybeans,No Till,Yes,Corn,No Till,Yes,Rye,No Till,No,Soybeans,Conventional Tillage,Yes,Corn,No Till,Yes,Winterwheat,Conservation Tillage,No,Nomajority,Conservation Tillage,,Corn,
mppf.sp.a_andersons.u20240227155204957_9ap6QQeu1Nkz146,27.748144,OH,Harrison,No,Soybeans,No Till,Yes,Corn,No Till,Yes,Cerealrye,No Till,No,Soybeans,Conventional Tillage,Yes,Corn,No Till,Yes,Winterwheat,Conservation Tillage,No,Soybeans,Conservation Tillage,,Corn,
mppf.sp.a_andersons.u20240302184925540_JWrXwi6u6iIz35,64.0701012,OH,Harrison,Yes,Corn,No Till,No,Soybeans,Conservation Tillage,No,Corn,No Till,Yes,Winterwheat,No Till,No,Soybeans,Conventional Tillage,Yes,Corn,Conservation Tillage,Yes,Pasture,Conservation Tillage,,Corn,
mppf.sp.a_andersons.20240319131648446_TA2nS3N4uH8z,38.1954297,IN,Blackford,No,Corn,No Till,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Winterwheat,No Till,No,Fallow,,No,Soybeans,Conservation Tillage,,Soybeans,
mppf.sp.a_andersons.u20240307205953256_vgDtPqntlJoz6,149.6705496,IN,Carroll,No,Soybeans,No Till,No,Corn,No Till,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,Yes,Corn,Conservation Tillage
mppf.sp.a_andersons.20240325205023088_Y2Vfqqz3y6Az,49.0946344,OH,Williams,No,Soybeans,No Till,No,Corn,Conservation Tillage,No,Soybeans,No Till,No,Corn,Conservation Tillage,No,Soybeans,No Till,No,Corn,Conventional Tillage,No,Soybeans,Conservation Tillage,,Corn,Conservation Tillage
mppf.sp.a_andersons.20240325205329076_ws9fgcHq9IAz,108.2405711,OH,Williams,No,Soybeans,No Till,No,Corn,Conservation Tillage,No,Soybeans,No Till,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Corn,Conventional Tillage,No,Soybeans,Conservation Tillage,,Corn,Conservation Tillage
mppf.sp.a_andersons.u20240319131140604_Hs1bgRVkJEAz1,239.4653024,IN,Jasper,No,Soybeans,No Till,No,Corn,Conservation Tillage,Yes,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage
mppf.sp.a_andersons.20240316230938208_5GPz2OjpLKQz,46.9740248,MI,Lapeer,No,Soybeans,Conservation Tillage,No,Corn,Conventional Tillage,No,Soybeans,Conventional Tillage,No,Corn,Conventional Tillage,No,Nomajority,Conservation Tillage,No,Alfalfa,Conservation Tillage,No,Soybeans,Conventional Tillage,,Corn,Conservation Tillage
mppf.sp.a_andersons.u20240313131649371_CsGUSNZKsDcz54,18.2680998,MI,Bay,No,Corn,Conservation Tillage,No,Drybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Drybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Drybeans,Conservation Tillage,No,Corn,Conservation Tillage,,Drybeans,
mppf.sp.a_andersons.u20240313131649371_CsGUSNZKsDcz24,22.6374392,MI,Bay,No,Corn,Conservation Tillage,No,Drybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Drybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Drybeans,Conservation Tillage,No,Corn,Conservation Tillage,,Fallow,
mppf.sp.a_andersons.20240318002412250_IPkXqE7zPyIz,10.083948,MI,Lapeer,No,Soybeans,Conservation Tillage,No,Soybeans,Conventional Tillage,No,Corn,Conventional Tillage,No,Soybeans,Conventional Tillage,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Soybeans,Conventional Tillage,,Winterwheat,Conservation Tillage
mppf.sp.a_andersons.20240325203156677_a7pjZAlp8SYz,134.4198238,OH,Williams,No,Corn,No Till,No,Winterwheat,Conservation Tillage,No,Soybeans,No Till,No,Corn,No Till,No,Soybeans,Conservation Tillage,No,Fallow,Conventional Tillage,No,Corn,Conservation Tillage,,Soybeans,Conservation Tillage
mppf.sp.a_andersons.u20240319131658459_ma-qnDgcEdcz1,11.1248844,IN,Jasper,Yes,Rye,No Till,Yes,Corn,Conservation Tillage,Yes,Alfalfa,Conservation Tillage,Yes,Alfalfa,Conservation Tillage,Yes,Alfalfa,No Till,No,Pasture,Conservation Tillage,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage
mppf.sp.a_andersons.u20240319132234069_hbewk9bWX1Uz1,29.5226813,IN,Jasper,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Soybeans,No Till,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,,Corn,Conservation Tillage
mppf.sp.a_andersons.20240325203400311_jIwLX88cKCIz,22.9145421,OH,Fulton,No,Corn,No Till,No,Winterwheat,No Till,No,Soybeans,No Till,No,Soybeans,No Till,No,Soybeans,Conservation Tillage,No,Fallow,Conservation Tillage,No,Soybeans,Conservation Tillage,,Corn,Conservation Tillage
mppf.sp.a_andersons.20240325184745733_ffDQjuR7EsYz,36.2000793,OH,Williams,No,Corn,No Till,No,Soybeans,Conservation Tillage,No,Corn,No Till,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Fallow,Conventional Tillage,No,Corn,Conservation Tillage,,Soybeans,Conservation Tillage
mppf.sp.a_andersons.u20240319133259462_qrI7964WDrYz1,106.2031175,IN,Jasper,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage
mppf.sp.a_andersons.u20240319134112901_GbnRK6tj7nYz1,79.807774,IN,Jasper,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Soybeans,No Till,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,,Corn,Conservation Tillage
mppf.sp.a_andersons.u20240319134631537_GWxm5NGp9DEz1,105.5896861,IN,Jasper,No,Corn,No Till,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,Yes,Corn,No Till,Yes,Winterwheat,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage
mppf.sp.a_andersons.u20240313131649371_CsGUSNZKsDcz44,46.4428755,MI,Bay,No,Corn,Conservation Tillage,No,Drybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Drybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Drybeans,Conservation Tillage,No,Corn,Conservation Tillage,,Fallow,
mppf.sp.a_andersons.20240314234757147_N8jYBqmobbsz,60.6540574,MI,Lapeer,No,Soybeans,Conservation Tillage,No,Corn,Conventional Tillage,No,Soybeans,Conventional Tillage,No,Corn,Conventional Tillage,No,Soybeans,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Corn,Conventional Tillage,No,Corn,Conservation Tillage
mppf.sp.a_andersons.20240325184619252_G3h8r69g9-Uz,20.7089044,OH,Williams,Yes,Corn,No Till,Yes,Corn,No Till,No,Alfalfa,Conservation Tillage,No,Alfalfa,No Till,No,Alfalfa,No Till,Yes,Alfalfa,Conservation Tillage,Yes,Alfalfa,Conservation Tillage,,Pasture,Conservation Tillage
mppf.sp.a_andersons.u20240319134932287_0zOJFQfyoVEz1,240.9843774,IN,Jasper,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage
mppf.sp.a_andersons.20240309142614407_ucDUVqqVwrcz,3.6473838,MI,Lapeer,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Soybeans,Conventional Tillage,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Soybeans,Conventional Tillage,,Soybeans,Conservation Tillage
mppf.sp.a_andersons.20240309144039289_fAMmxFQH4Voz,3.1314744,MI,Lapeer,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Soybeans,Conventional Tillage,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Soybeans,Conventional Tillage,,Soybeans,Conservation Tillage
mppf.sp.a_andersons.20240309143912957_y8ghhAI3di4z,9.0849586,MI,Lapeer,No,Corn,No Till,No,Soybeans,No Till,No,Corn,Conservation Tillage,No,Soybeans,Conventional Tillage,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Soybeans,Conventional Tillage,,Soybeans,Conservation Tillage
mppf.sp.a_andersons.u20240319135311286_3fWCnfmPpBQz1,146.738857,IN,Jasper,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Soybeans,No Till,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage
mppf.sp.a_andersons.20240325192424313_3cmDQ8kTf2Iz,49.3070332,OH,Williams,No,Winterwheat,No Till,No,Soybeans,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Winterwheat,Conservation Tillage,No,Fallow,Conservation Tillage,Yes,Nomajority,Conservation Tillage,,Alfalfa,Conservation Tillage
mppf.sp.a_andersons.20240325204422553_To-9QCjDLWwz,88.8841869,OH,Fulton,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,Yes,Winterwheat,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Soybeans,Conservation Tillage,Yes,Winterwheat,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Soybeans,Conservation Tillage
mppf.sp.a_andersons.20240325191442225_KHo65KBnS7Az,50.1552245,OH,Williams,No,Soybeans,No Till,No,Soybeans,No Till,No,Corn,No Till,No,Winterwheat,No Till,No,Soybeans,No Till,Yes,Corn,Conventional Tillage,No,Soybeans,Conservation Tillage,,Corn,Conservation Tillage
mppf.sp.a_andersons.20240325184910202_2wTVJXIEtU8z,91.6527156,OH,Williams,No,Corn,No Till,No,Soybeans,Conservation Tillage,No,Corn,Conservation Tillage,No,Soybeans,No Till,No,Corn,Conservation Tillage,No,Soybeans,Conventional Tillage,No,Corn,Conservation Tillage,,Soybeans,Conservation Tillage
mppf.sp.a_andersons.20240309011953036_xYI7o18u1J4z,1.4598173,MI,Lapeer,No,Soybeans,No Till,No,Soybeans,Conservation Tillage,No,Fallow,Conservation Tillage,No,Corn,Conservation Tillage,No,Alfalfa,Conservation Tillage,Yes,Pasture,Conservation Tillage,Yes,Pasture,Conservation Tillage,,Pasture,Conservation Tillage
mppf.sp.a_andersons.u20240319140304289_0zVHPEWSuB8z1,41.7036321,IN,Jasper,No,Soybeans,No Till,Yes,Corn,Conservation Tillage,Yes,Cerealrye,Conservation Tillage,No,Corn,Conservation Tillage,No,Soybeans,No Till,No,Corn,Conservation Tillage,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage
mppf.sp.a_andersons.20240325194256869_A9QESg9xhncz,113.8699047,OH,Williams,No,Soybeans,No Till,No,Corn,Conservation Tillage,No,Soybeans,Conservation Tillage,No,Corn,No Till,No,Soybeans,Conservation Tillage,No,Soybeans,Conventional Tillage,No,Corn,Conservation Tillage,,Soybeans,Conservation Tillage
mppf.sp.a_andersons.20240325192946596_Pi6SVhF5KnMz,78.1834846,OH,Williams,No,Corn,No Till,No,Soybeans,No Till,No,Corn,Conservation Tillage,No,Soybeans,No Till,Yes,Corn,Conservation Tillage,No,Corn,Conventional Tillage,No,Soybeans,Conservation Tillage,,Soybeans,Conservation Tillage
mppf.sp.a_andersons.20240325200924082_DI6NCZDFEbkz,139.5443959,OH,Williams,No,Soybeans,No Till,No,Soybeans,No Till,No,Corn,No Till,No,Soybeans,Conservation Tillage,No,Corn,No Till,No,Fallow,Conventional Tillage,No,Soybeans,Conservation Tillage,,Soybeans,Conservation Tillage
